sales_order_id,customer_id,item_id,order_date,quantity_ordered,unit_price,sales_revenue,order_status
SO23285,CUST0013,ITM10336,2024-10-15,14,199.6,2794.4,Fulfilled
SO23286,CUST0127,ITM12085,2024-06-25,24,138.5,3324.0,Fulfilled
SO23287,CUST0025,ITM11299,2024-04-29,13,187.92,2442.96,Fulfilled
SO23288,CUST0386,ITM10707,2024-10-23,15,164.06,2460.9,Fulfilled
SO23289,CUST0475,ITM10418,2024-10-05,6,65.3,391.8,Fulfilled
SO23290,CUST0286,ITM11481,2024-12-04,6,123.1,738.6,Fulfilled
SO23291,CUST0424,ITM10479,2024-10-08,6,58.63,351.78,Backordered
SO23292,CUST0375,ITM11069,2024-07-29,8,145.97,1167.76,Fulfilled
SO23293,CUST0234,ITM12104,2024-10-17,13,100.13,1301.69,Fulfilled
SO23294,CUST0154,ITM12880,2024-03-29,12,132.33,1587.96,Backordered
SO23295,CUST0377,ITM11561,2024-01-24,15,38.9,583.5,Fulfilled
SO23296,CUST0272,ITM12240,2024-05-09,18,170.16,3062.88,Backordered
SO23297,CUST0078,ITM11764,2024-02-07,14,89.0,1246.0,Fulfilled
SO23298,CUST0430,ITM12584,2024-01-06,9,133.01,1197.09,Fulfilled
SO23299,CUST0237,ITM12459,2024-09-22,3,57.61,172.83,Fulfilled
SO23300,CUST0234,ITM11200,2024-09-05,7,151.71,1061.97,Fulfilled
SO23301,CUST0420,ITM11187,2024-08-25,10,178.93,1789.3,Fulfilled
SO23302,CUST0310,ITM12976,2024-03-27,22,95.69,2105.18,Fulfilled
SO23303,CUST0245,ITM11813,2024-11-24,25,159.11,3977.75,Fulfilled
SO23304,CUST0082,ITM10446,2024-10-05,22,192.15,4227.3,Fulfilled
SO23305,CUST0257,ITM11162,2024-05-18,5,167.89,839.45,Fulfilled
SO23306,CUST0196,ITM10551,2024-02-11,9,181.56,1634.04,Fulfilled
SO23307,CUST0280,ITM11810,2024-06-16,2,17.56,35.12,Fulfilled
SO23308,CUST0327,ITM10833,2024-01-05,24,21.34,512.16,Backordered
SO23309,CUST0454,ITM10475,2024-07-08,7,118.26,827.82,Fulfilled
SO23310,CUST0313,ITM11123,2024-06-01,15,40.79,611.85,Fulfilled
SO23311,CUST0285,ITM10706,2024-11-20,9,39.1,351.9,Fulfilled
SO23312,CUST0139,ITM11269,2024-08-26,11,93.73,1031.03,Fulfilled
SO23313,CUST0321,ITM11149,2024-01-19,16,36.84,589.44,Fulfilled
SO23314,CUST0152,ITM12791,2024-04-20,6,141.73,850.38,Fulfilled
SO23315,CUST0262,ITM11312,2024-06-25,13,28.5,370.5,Fulfilled
SO23316,CUST0071,ITM10994,2024-12-11,19,179.19,3404.61,Fulfilled
SO23317,CUST0246,ITM12694,2024-09-25,3,107.64,322.92,Fulfilled
SO23318,CUST0074,ITM10626,2024-02-14,2,113.54,227.08,Fulfilled
SO23319,CUST0029,ITM10290,2024-10-06,4,115.21,460.84,Fulfilled
SO23320,CUST0358,ITM11209,2024-04-19,7,191.97,1343.79,Fulfilled
SO23321,CUST0327,ITM11219,2024-09-02,15,54.14,812.1,Fulfilled
SO23322,CUST0127,ITM10716,2024-11-19,20,41.55,831.0,Fulfilled
SO23323,CUST0278,ITM11947,2024-04-18,13,19.27,250.51,Fulfilled
SO23324,CUST0436,ITM11305,2024-04-28,12,183.73,2204.76,Fulfilled
SO23325,CUST0017,ITM12361,2024-05-24,11,147.48,1622.28,Fulfilled
SO23326,CUST0325,ITM11709,2024-12-10,18,166.61,2998.98,Fulfilled
SO23327,CUST0346,ITM11847,2024-09-25,4,137.49,549.96,Fulfilled
SO23328,CUST0354,ITM10630,2024-03-13,25,53.28,1332.0,Fulfilled
SO23329,CUST0314,ITM12816,2024-02-23,23,30.1,692.3,Fulfilled
SO23330,CUST0365,ITM12364,2024-07-27,23,167.61,3855.03,Fulfilled
SO23331,CUST0162,ITM11484,2024-07-22,22,86.64,1906.08,Fulfilled
SO23332,CUST0128,ITM12972,2024-12-07,17,22.74,386.58,Fulfilled
SO23333,CUST0127,ITM10078,2024-05-04,12,130.19,1562.28,Fulfilled
SO23334,CUST0450,ITM11161,2024-09-22,17,105.03,1785.51,Fulfilled
SO23335,CUST0229,ITM12034,2024-03-26,17,159.77,2716.09,Fulfilled
SO23336,CUST0453,ITM10052,2024-01-05,13,24.98,324.74,Backordered
SO23337,CUST0256,ITM12656,2024-11-19,19,159.0,3021.0,Backordered
SO23338,CUST0273,ITM12827,2024-08-21,16,15.48,247.68,Fulfilled
SO23339,CUST0259,ITM10920,2024-06-08,6,63.42,380.52,Fulfilled
SO23340,CUST0225,ITM10156,2024-06-09,2,64.23,128.46,Fulfilled
SO23341,CUST0222,ITM10083,2024-01-20,21,35.6,747.6,Fulfilled
SO23342,CUST0369,ITM11307,2024-10-03,3,150.54,451.62,Fulfilled
SO23343,CUST0402,ITM13194,2024-12-06,9,122.04,1098.36,Fulfilled
SO23344,CUST0073,ITM10732,2024-04-28,13,109.44,1422.72,Fulfilled
SO23345,CUST0177,ITM12160,2024-01-10,3,188.28,564.84,Backordered
SO23346,CUST0038,ITM11946,2024-06-02,13,16.13,209.69,Fulfilled
SO23347,CUST0440,ITM10090,2024-05-11,24,51.35,1232.4,Fulfilled
SO23348,CUST0094,ITM10137,2024-02-16,24,169.52,4068.48,Fulfilled
SO23349,CUST0347,ITM11285,2024-10-01,21,73.62,1546.02,Fulfilled
SO23350,CUST0303,ITM12159,2024-08-16,7,196.3,1374.1,Fulfilled
SO23351,CUST0328,ITM11753,2024-05-13,24,55.54,1332.96,Fulfilled
SO23352,CUST0418,ITM12358,2024-12-01,19,78.05,1482.95,Fulfilled
SO23353,CUST0472,ITM12742,2024-10-20,5,85.79,428.95,Fulfilled
SO23354,CUST0061,ITM11120,2024-12-10,11,184.63,2030.93,Fulfilled
SO23355,CUST0490,ITM12526,2024-09-29,11,20.6,226.6,Fulfilled
SO23356,CUST0004,ITM10305,2024-09-15,2,150.84,301.68,Fulfilled
SO23357,CUST0166,ITM10761,2024-04-02,21,117.99,2477.79,Fulfilled
SO23358,CUST0052,ITM12984,2024-11-19,25,104.18,2604.5,Fulfilled
SO23359,CUST0280,ITM12114,2024-12-07,23,91.21,2097.83,Fulfilled
SO23360,CUST0036,ITM12753,2024-01-07,19,183.78,3491.82,Backordered
SO23361,CUST0080,ITM10768,2024-03-20,10,30.37,303.7,Backordered
SO23362,CUST0417,ITM11167,2024-02-01,4,160.08,640.32,Fulfilled
SO23363,CUST0376,ITM11114,2024-06-01,24,88.76,2130.24,Fulfilled
SO23364,CUST0007,ITM11247,2024-10-31,16,164.16,2626.56,Fulfilled
SO23365,CUST0164,ITM11773,2024-11-13,17,41.93,712.81,Fulfilled
SO23366,CUST0097,ITM11577,2024-08-29,5,21.87,109.35,Fulfilled
SO23367,CUST0358,ITM12353,2024-09-23,2,162.74,325.48,Fulfilled
SO23368,CUST0186,ITM10632,2024-06-22,18,185.5,3339.0,Fulfilled
SO23369,CUST0129,ITM13151,2024-08-02,7,133.05,931.35,Fulfilled
SO23370,CUST0378,ITM12566,2024-06-26,10,185.3,1853.0,Fulfilled
SO23371,CUST0205,ITM11125,2024-07-03,8,18.36,146.88,Fulfilled
SO23372,CUST0386,ITM11013,2024-06-16,14,115.98,1623.72,Fulfilled
SO23373,CUST0426,ITM10388,2024-06-13,9,139.49,1255.41,Fulfilled
SO23374,CUST0187,ITM10146,2024-11-03,17,148.09,2517.53,Cancelled
SO23375,CUST0361,ITM12673,2024-12-16,6,138.87,833.22,Fulfilled
SO23376,CUST0290,ITM11954,2024-08-29,6,56.88,341.28,Fulfilled
SO23377,CUST0297,ITM11868,2024-08-11,5,127.18,635.9,Backordered
SO23378,CUST0145,ITM10489,2024-04-05,8,112.95,903.6,Fulfilled
SO23379,CUST0155,ITM11262,2024-07-30,16,158.52,2536.32,Fulfilled
SO23380,CUST0226,ITM12904,2024-05-19,14,22.51,315.14,Fulfilled
SO23381,CUST0125,ITM11830,2024-04-07,5,138.31,691.55,Fulfilled
SO23382,CUST0372,ITM11392,2024-01-13,22,141.3,3108.6,Fulfilled
SO23383,CUST0197,ITM10551,2024-12-09,21,181.56,3812.76,Fulfilled
SO23384,CUST0003,ITM10607,2024-08-16,21,137.71,2891.91,Fulfilled
SO23385,CUST0369,ITM10603,2024-01-07,4,181.22,724.88,Fulfilled
SO23386,CUST0343,ITM10192,2024-12-31,10,57.13,571.3,Fulfilled
SO23387,CUST0300,ITM10969,2024-11-27,14,67.96,951.44,Backordered
SO23388,CUST0177,ITM11036,2024-11-02,24,82.0,1968.0,Fulfilled
SO23389,CUST0492,ITM11102,2024-10-19,13,31.6,410.8,Fulfilled
SO23390,CUST0479,ITM11864,2024-02-14,5,133.02,665.1,Fulfilled
SO23391,CUST0344,ITM11492,2024-01-28,18,132.66,2387.88,Cancelled
SO23392,CUST0080,ITM10114,2024-08-31,13,197.96,2573.48,Fulfilled
SO23393,CUST0196,ITM11684,2024-01-15,25,145.88,3647.0,Fulfilled
SO23394,CUST0390,ITM12745,2024-03-30,6,73.85,443.1,Fulfilled
SO23395,CUST0097,ITM13169,2024-08-20,4,97.87,391.48,Fulfilled
SO23396,CUST0037,ITM12568,2024-11-22,17,21.86,371.62,Fulfilled
SO23397,CUST0123,ITM11343,2024-11-17,10,75.87,758.7,Fulfilled
SO23398,CUST0147,ITM10957,2024-08-21,4,58.79,235.16,Fulfilled
SO23399,CUST0195,ITM10657,2024-06-11,21,89.4,1877.4,Fulfilled
SO23400,CUST0019,ITM13040,2024-01-31,19,19.13,363.47,Fulfilled
SO23401,CUST0029,ITM12334,2024-01-14,24,55.54,1332.96,Fulfilled
SO23402,CUST0233,ITM12098,2024-08-23,23,76.09,1750.07,Fulfilled
SO23403,CUST0075,ITM10895,2024-06-21,25,164.8,4120.0,Fulfilled
SO23404,CUST0005,ITM12210,2024-03-23,3,183.35,550.05,Fulfilled
SO23405,CUST0424,ITM12685,2024-07-30,14,97.0,1358.0,Fulfilled
SO23406,CUST0297,ITM10566,2024-06-04,17,119.45,2030.65,Fulfilled
SO23407,CUST0035,ITM10797,2024-04-12,1,81.29,81.29,Fulfilled
SO23408,CUST0403,ITM13004,2024-07-23,7,65.35,457.45,Fulfilled
SO23409,CUST0140,ITM11876,2024-08-08,17,119.99,2039.83,Backordered
SO23410,CUST0124,ITM12066,2024-03-05,14,64.6,904.4,Fulfilled
SO23411,CUST0439,ITM10683,2024-04-18,14,198.24,2775.36,Fulfilled
SO23412,CUST0163,ITM12087,2024-10-27,4,167.46,669.84,Cancelled
SO23413,CUST0370,ITM11737,2024-06-23,20,73.7,1474.0,Backordered
SO23414,CUST0239,ITM13025,2024-08-10,12,136.89,1642.68,Fulfilled
SO23415,CUST0283,ITM10823,2024-03-15,18,180.07,3241.26,Fulfilled
SO23416,CUST0405,ITM10780,2024-02-27,22,150.53,3311.66,Fulfilled
SO23417,CUST0156,ITM10397,2024-05-10,22,74.37,1636.14,Fulfilled
SO23418,CUST0403,ITM12543,2024-08-25,13,164.46,2137.98,Fulfilled
SO23419,CUST0081,ITM12665,2024-12-11,8,92.94,743.52,Fulfilled
SO23420,CUST0402,ITM12034,2024-07-20,25,159.77,3994.25,Fulfilled
SO23421,CUST0286,ITM11234,2024-10-31,10,154.2,1542.0,Fulfilled
SO23422,CUST0045,ITM10682,2024-08-06,15,82.94,1244.1,Fulfilled
SO23423,CUST0266,ITM10164,2024-07-27,25,177.67,4441.75,Fulfilled
SO23424,CUST0027,ITM12816,2024-03-04,9,30.1,270.9,Backordered
SO23425,CUST0297,ITM10567,2024-05-10,22,142.85,3142.7,Fulfilled
SO23426,CUST0466,ITM10160,2024-02-14,5,33.8,169.0,Fulfilled
SO23427,CUST0395,ITM10274,2024-04-23,14,32.95,461.3,Backordered
SO23428,CUST0460,ITM10994,2024-03-15,5,179.19,895.95,Fulfilled
SO23429,CUST0308,ITM12904,2024-12-04,6,22.51,135.06,Fulfilled
SO23430,CUST0427,ITM12672,2024-09-18,1,119.88,119.88,Fulfilled
SO23431,CUST0249,ITM12169,2024-02-07,7,101.33,709.31,Fulfilled
SO23432,CUST0481,ITM12505,2024-03-18,24,73.23,1757.52,Fulfilled
SO23433,CUST0126,ITM12928,2024-10-16,14,137.82,1929.48,Fulfilled
SO23434,CUST0199,ITM10994,2024-10-02,24,179.19,4300.56,Backordered
SO23435,CUST0221,ITM12610,2024-09-04,12,138.72,1664.64,Fulfilled
SO23436,CUST0199,ITM11610,2024-07-10,7,24.88,174.16,Fulfilled
SO23437,CUST0320,ITM12803,2024-08-22,1,27.22,27.22,Fulfilled
SO23438,CUST0490,ITM12847,2024-03-29,16,86.37,1381.92,Fulfilled
SO23439,CUST0481,ITM10392,2024-10-31,3,115.85,347.55,Fulfilled
SO23440,CUST0227,ITM11922,2024-10-05,8,72.49,579.92,Fulfilled
SO23441,CUST0176,ITM12223,2024-12-11,11,197.38,2171.18,Fulfilled
SO23442,CUST0321,ITM12855,2024-04-22,1,44.93,44.93,Fulfilled
SO23443,CUST0390,ITM12166,2024-04-08,7,24.79,173.53,Fulfilled
SO23444,CUST0428,ITM12782,2024-01-19,4,40.52,162.08,Fulfilled
SO23445,CUST0043,ITM12386,2024-09-07,4,41.47,165.88,Fulfilled
SO23446,CUST0265,ITM12614,2024-11-21,18,46.62,839.16,Fulfilled
SO23447,CUST0250,ITM12222,2024-10-11,23,136.94,3149.62,Fulfilled
SO23448,CUST0427,ITM10161,2024-01-27,8,56.55,452.4,Fulfilled
SO23449,CUST0314,ITM12620,2024-03-27,10,13.7,137.0,Fulfilled
SO23450,CUST0157,ITM12483,2024-02-02,8,127.98,1023.84,Fulfilled
SO23451,CUST0190,ITM12488,2024-04-09,15,126.36,1895.4,Fulfilled
SO23452,CUST0398,ITM10052,2024-08-17,21,24.98,524.58,Fulfilled
SO23453,CUST0010,ITM12684,2024-05-06,19,23.81,452.39,Fulfilled
SO23454,CUST0067,ITM10872,2024-10-01,3,73.06,219.18,Fulfilled
SO23455,CUST0403,ITM12267,2024-09-11,11,123.46,1358.06,Cancelled
SO23456,CUST0081,ITM11751,2024-05-20,23,21.45,493.35,Fulfilled
SO23457,CUST0156,ITM12332,2024-09-07,15,108.19,1622.85,Fulfilled
SO23458,CUST0088,ITM12494,2024-08-19,20,70.45,1409.0,Fulfilled
SO23459,CUST0027,ITM10087,2024-08-25,22,152.62,3357.64,Backordered
SO23460,CUST0335,ITM11887,2024-02-12,19,11.31,214.89,Fulfilled
SO23461,CUST0162,ITM12931,2024-07-11,15,174.06,2610.9,Fulfilled
SO23462,CUST0106,ITM10938,2024-09-04,20,29.17,583.4,Fulfilled
SO23463,CUST0476,ITM11087,2024-05-05,16,73.92,1182.72,Fulfilled
SO23464,CUST0164,ITM10866,2024-12-18,3,90.0,270.0,Fulfilled
SO23465,CUST0283,ITM12284,2024-03-01,15,151.11,2266.65,Fulfilled
SO23466,CUST0028,ITM10414,2024-08-21,4,51.41,205.64,Fulfilled
SO23467,CUST0105,ITM12737,2024-09-27,4,116.34,465.36,Fulfilled
SO23468,CUST0112,ITM10721,2024-12-14,15,27.01,405.15,Fulfilled
SO23469,CUST0283,ITM10311,2024-06-16,6,144.17,865.02,Fulfilled
SO23470,CUST0141,ITM11390,2024-02-22,14,81.07,1134.98,Fulfilled
SO23471,CUST0364,ITM12322,2024-06-17,8,140.89,1127.12,Fulfilled
SO23472,CUST0153,ITM11391,2024-10-05,9,172.47,1552.23,Fulfilled
SO23473,CUST0331,ITM12536,2024-03-24,21,148.19,3111.99,Fulfilled
SO23474,CUST0328,ITM11026,2024-08-25,5,44.02,220.1,Fulfilled
SO23475,CUST0406,ITM13027,2024-08-12,12,190.91,2290.92,Fulfilled
SO23476,CUST0323,ITM12328,2024-11-13,21,41.98,881.58,Fulfilled
SO23477,CUST0069,ITM12224,2024-11-27,19,39.16,744.04,Fulfilled
SO23478,CUST0455,ITM12671,2024-12-04,2,122.46,244.92,Fulfilled
SO23479,CUST0314,ITM10847,2024-09-22,5,33.47,167.35,Cancelled
SO23480,CUST0313,ITM10484,2024-03-26,7,129.62,907.34,Backordered
SO23481,CUST0375,ITM11148,2024-04-02,12,89.15,1069.8,Fulfilled
SO23482,CUST0211,ITM12831,2024-12-11,20,84.0,1680.0,Fulfilled
SO23483,CUST0214,ITM11422,2024-12-07,11,182.48,2007.28,Fulfilled
SO23484,CUST0044,ITM10135,2024-01-14,4,172.61,690.44,Fulfilled
SO23485,CUST0479,ITM11564,2024-07-24,12,44.66,535.92,Fulfilled
SO23486,CUST0178,ITM11223,2024-07-23,12,40.19,482.28,Fulfilled
SO23487,CUST0190,ITM11658,2024-01-15,8,183.29,1466.32,Fulfilled
SO23488,CUST0279,ITM11687,2024-10-09,4,91.8,367.2,Fulfilled
SO23489,CUST0351,ITM12350,2024-12-12,2,63.71,127.42,Fulfilled
SO23490,CUST0205,ITM12382,2024-12-10,25,38.8,970.0,Fulfilled
SO23491,CUST0435,ITM12721,2024-12-01,1,26.57,26.57,Fulfilled
SO23492,CUST0338,ITM11204,2024-12-16,25,86.66,2166.5,Fulfilled
SO23493,CUST0494,ITM12603,2024-04-05,21,72.21,1516.41,Fulfilled
SO23494,CUST0407,ITM10595,2024-08-11,1,46.24,46.24,Fulfilled
SO23495,CUST0110,ITM12271,2024-05-19,24,32.06,769.44,Fulfilled
SO23496,CUST0464,ITM10472,2024-10-03,2,178.1,356.2,Backordered
SO23497,CUST0309,ITM10155,2024-08-05,8,100.39,803.12,Fulfilled
SO23498,CUST0399,ITM11565,2024-04-29,16,148.67,2378.72,Fulfilled
SO23499,CUST0487,ITM11261,2024-05-04,14,121.33,1698.62,Fulfilled
SO23500,CUST0318,ITM10548,2024-02-28,1,58.95,58.95,Fulfilled
SO23501,CUST0087,ITM10217,2024-09-12,22,193.09,4247.98,Fulfilled
SO23502,CUST0197,ITM11979,2024-02-03,19,30.49,579.31,Fulfilled
SO23503,CUST0339,ITM11674,2024-04-11,22,160.7,3535.4,Fulfilled
SO23504,CUST0047,ITM11879,2024-11-10,4,54.64,218.56,Fulfilled
SO23505,CUST0139,ITM11267,2024-08-02,18,103.32,1859.76,Fulfilled
SO23506,CUST0102,ITM11708,2024-09-03,6,85.29,511.74,Fulfilled
SO23507,CUST0017,ITM10665,2024-06-18,16,76.2,1219.2,Backordered
SO23508,CUST0261,ITM11571,2024-01-11,20,72.78,1455.6,Fulfilled
SO23509,CUST0031,ITM11087,2024-08-18,3,73.92,221.76,Fulfilled
SO23510,CUST0373,ITM12130,2024-04-05,1,125.49,125.49,Fulfilled
SO23511,CUST0187,ITM11602,2024-06-28,11,120.12,1321.32,Backordered
SO23512,CUST0384,ITM11614,2024-01-08,21,125.92,2644.32,Backordered
SO23513,CUST0297,ITM12339,2024-10-05,15,43.0,645.0,Backordered
SO23514,CUST0477,ITM11421,2024-01-07,2,198.59,397.18,Fulfilled
SO23515,CUST0135,ITM11853,2024-04-05,19,160.11,3042.09,Fulfilled
SO23516,CUST0178,ITM12052,2024-03-14,8,82.32,658.56,Fulfilled
SO23517,CUST0104,ITM12176,2024-12-05,9,74.28,668.52,Fulfilled
SO23518,CUST0088,ITM12350,2024-11-26,7,63.71,445.97,Fulfilled
SO23519,CUST0331,ITM11314,2024-12-17,25,109.73,2743.25,Fulfilled
SO23520,CUST0102,ITM13016,2024-02-12,6,128.76,772.56,Fulfilled
SO23521,CUST0337,ITM11489,2024-01-04,5,37.16,185.8,Fulfilled
SO23522,CUST0009,ITM10241,2024-11-21,7,124.99,874.93,Fulfilled
SO23523,CUST0123,ITM11627,2024-04-21,13,175.56,2282.28,Fulfilled
SO23524,CUST0458,ITM12147,2024-03-10,5,90.16,450.8,Cancelled
SO23525,CUST0457,ITM10769,2024-08-04,24,157.87,3788.88,Fulfilled
SO23526,CUST0248,ITM12358,2024-05-10,21,78.05,1639.05,Fulfilled
SO23527,CUST0461,ITM10825,2024-12-01,9,111.07,999.63,Fulfilled
SO23528,CUST0325,ITM10358,2024-12-01,8,160.39,1283.12,Fulfilled
SO23529,CUST0016,ITM10630,2024-09-19,4,53.28,213.12,Fulfilled
SO23530,CUST0007,ITM11140,2024-08-15,21,179.68,3773.28,Fulfilled
SO23531,CUST0195,ITM12400,2024-10-12,16,38.55,616.8,Fulfilled
SO23532,CUST0106,ITM10327,2024-09-03,17,160.86,2734.62,Fulfilled
SO23533,CUST0098,ITM13060,2024-04-11,10,46.02,460.2,Fulfilled
SO23534,CUST0236,ITM12625,2024-05-04,12,45.08,540.96,Fulfilled
SO23535,CUST0021,ITM12660,2024-09-19,10,119.2,1192.0,Fulfilled
SO23536,CUST0390,ITM11646,2024-02-05,22,120.26,2645.72,Fulfilled
SO23537,CUST0380,ITM11460,2024-12-15,2,162.1,324.2,Fulfilled
SO23538,CUST0109,ITM12631,2024-07-23,3,102.52,307.56,Fulfilled
SO23539,CUST0013,ITM10815,2024-09-03,23,13.54,311.42,Cancelled
SO23540,CUST0113,ITM10867,2024-08-03,1,147.51,147.51,Fulfilled
SO23541,CUST0050,ITM11486,2024-05-04,24,168.51,4044.24,Backordered
SO23542,CUST0373,ITM12797,2024-02-27,13,134.95,1754.35,Fulfilled
SO23543,CUST0387,ITM13094,2024-12-04,25,146.12,3653.0,Fulfilled
SO23544,CUST0231,ITM10750,2024-05-27,12,23.47,281.64,Fulfilled
SO23545,CUST0446,ITM10637,2024-11-16,8,154.04,1232.32,Fulfilled
SO23546,CUST0124,ITM11689,2024-03-27,12,189.74,2276.88,Backordered
SO23547,CUST0333,ITM10392,2024-01-07,8,115.85,926.8,Fulfilled
SO23548,CUST0002,ITM10750,2024-03-05,14,23.47,328.58,Fulfilled
SO23549,CUST0096,ITM11719,2024-03-27,15,186.13,2791.95,Fulfilled
SO23550,CUST0312,ITM11406,2024-03-06,13,86.24,1121.12,Backordered
SO23551,CUST0265,ITM12256,2024-03-07,15,189.34,2840.1,Fulfilled
SO23552,CUST0310,ITM10117,2024-08-25,1,96.16,96.16,Fulfilled
SO23553,CUST0301,ITM11140,2024-06-03,24,179.68,4312.32,Fulfilled
SO23554,CUST0459,ITM11636,2024-09-07,11,132.23,1454.53,Fulfilled
SO23555,CUST0292,ITM11395,2024-02-05,1,95.79,95.79,Fulfilled
SO23556,CUST0360,ITM10732,2024-05-01,20,109.44,2188.8,Fulfilled
SO23557,CUST0405,ITM12574,2024-05-15,1,113.78,113.78,Fulfilled
SO23558,CUST0240,ITM11602,2024-10-21,14,120.12,1681.68,Fulfilled
SO23559,CUST0324,ITM12061,2024-10-12,19,116.64,2216.16,Backordered
SO23560,CUST0182,ITM11339,2024-07-13,9,142.68,1284.12,Backordered
SO23561,CUST0338,ITM12098,2024-11-06,22,76.09,1673.98,Backordered
SO23562,CUST0033,ITM11842,2024-02-16,25,113.92,2848.0,Fulfilled
SO23563,CUST0458,ITM10083,2024-04-17,2,35.6,71.2,Fulfilled
SO23564,CUST0150,ITM11334,2024-10-30,5,105.32,526.6,Fulfilled
SO23565,CUST0055,ITM10524,2024-06-01,6,69.67,418.02,Fulfilled
SO23566,CUST0105,ITM12565,2024-04-18,18,128.96,2321.28,Fulfilled
SO23567,CUST0125,ITM10084,2024-04-21,5,114.55,572.75,Fulfilled
SO23568,CUST0032,ITM12848,2024-04-27,25,199.9,4997.5,Fulfilled
SO23569,CUST0471,ITM11229,2024-11-27,2,81.64,163.28,Fulfilled
SO23570,CUST0001,ITM13079,2024-03-25,20,75.24,1504.8,Fulfilled
SO23571,CUST0306,ITM10026,2024-04-07,1,64.69,64.69,Fulfilled
SO23572,CUST0174,ITM10285,2024-04-11,22,23.48,516.56,Fulfilled
SO23573,CUST0014,ITM10660,2024-09-14,16,124.71,1995.36,Fulfilled
SO23574,CUST0183,ITM12093,2024-03-27,1,29.33,29.33,Fulfilled
SO23575,CUST0356,ITM12104,2024-03-19,2,100.13,200.26,Fulfilled
SO23576,CUST0305,ITM10836,2024-03-29,11,173.37,1907.07,Fulfilled
SO23577,CUST0222,ITM11243,2024-04-18,3,196.62,589.86,Fulfilled
SO23578,CUST0115,ITM10667,2024-01-04,14,107.76,1508.64,Fulfilled
SO23579,CUST0270,ITM13185,2024-11-22,4,156.73,626.92,Fulfilled
SO23580,CUST0253,ITM12353,2024-09-02,10,162.74,1627.4,Fulfilled
SO23581,CUST0500,ITM10686,2024-05-05,1,21.28,21.28,Fulfilled
SO23582,CUST0484,ITM12055,2024-06-29,20,98.17,1963.4,Fulfilled
SO23583,CUST0018,ITM11560,2024-09-06,14,101.59,1422.26,Fulfilled
SO23584,CUST0118,ITM12188,2024-10-27,16,164.96,2639.36,Fulfilled
SO23585,CUST0235,ITM13018,2024-11-20,6,182.9,1097.4,Fulfilled
SO23586,CUST0463,ITM12415,2024-12-02,8,103.51,828.08,Fulfilled
SO23587,CUST0133,ITM11937,2024-07-16,16,195.27,3124.32,Cancelled
SO23588,CUST0486,ITM11155,2024-10-08,18,31.92,574.56,Fulfilled
SO23589,CUST0447,ITM11186,2024-10-23,4,197.49,789.96,Fulfilled
SO23590,CUST0186,ITM10190,2024-01-05,8,22.43,179.44,Cancelled
SO23591,CUST0033,ITM11623,2024-07-20,20,171.37,3427.4,Backordered
SO23592,CUST0153,ITM10016,2024-06-07,8,87.75,702.0,Fulfilled
SO23593,CUST0271,ITM10203,2024-01-15,4,134.43,537.72,Fulfilled
SO23594,CUST0159,ITM11967,2024-10-14,16,50.0,800.0,Fulfilled
SO23595,CUST0364,ITM10895,2024-03-23,20,164.8,3296.0,Fulfilled
SO23596,CUST0053,ITM12892,2024-04-13,24,81.38,1953.12,Backordered
SO23597,CUST0493,ITM10350,2024-09-20,19,27.91,530.29,Fulfilled
SO23598,CUST0007,ITM12033,2024-04-05,18,59.49,1070.82,Backordered
SO23599,CUST0391,ITM11203,2024-10-01,23,65.11,1497.53,Fulfilled
SO23600,CUST0114,ITM12452,2024-09-16,12,82.84,994.08,Fulfilled
SO23601,CUST0280,ITM11015,2024-09-13,1,169.66,169.66,Fulfilled
SO23602,CUST0389,ITM11628,2024-06-20,5,111.72,558.6,Fulfilled
SO23603,CUST0329,ITM13196,2024-01-27,2,63.6,127.2,Fulfilled
SO23604,CUST0284,ITM10188,2024-02-16,13,68.2,886.6,Fulfilled
SO23605,CUST0441,ITM12168,2024-12-24,12,84.48,1013.76,Fulfilled
SO23606,CUST0208,ITM10736,2024-07-07,12,82.22,986.64,Fulfilled
SO23607,CUST0424,ITM12975,2024-05-13,18,69.94,1258.92,Backordered
SO23608,CUST0070,ITM12461,2024-01-17,7,107.14,749.98,Fulfilled
SO23609,CUST0123,ITM11154,2024-03-02,17,119.63,2033.71,Fulfilled
SO23610,CUST0372,ITM10383,2024-11-10,12,65.99,791.88,Fulfilled
SO23611,CUST0282,ITM13089,2024-12-07,18,159.11,2863.98,Fulfilled
SO23612,CUST0405,ITM10116,2024-10-07,17,198.59,3376.03,Fulfilled
SO23613,CUST0317,ITM10859,2024-04-28,22,198.07,4357.54,Fulfilled
SO23614,CUST0410,ITM11233,2024-05-15,1,161.78,161.78,Fulfilled
SO23615,CUST0356,ITM11331,2024-02-05,14,171.59,2402.26,Fulfilled
SO23616,CUST0117,ITM11929,2024-01-24,14,112.89,1580.46,Fulfilled
SO23617,CUST0351,ITM10436,2024-06-24,21,40.69,854.49,Fulfilled
SO23618,CUST0074,ITM12261,2024-12-30,13,41.67,541.71,Fulfilled
SO23619,CUST0395,ITM10776,2024-05-18,22,46.04,1012.88,Fulfilled
SO23620,CUST0211,ITM12410,2024-04-04,14,43.53,609.42,Fulfilled
SO23621,CUST0337,ITM10045,2024-03-03,12,23.61,283.32,Fulfilled
SO23622,CUST0458,ITM10935,2024-08-18,5,44.77,223.85,Fulfilled
